Week_Ending_Date;Week number;month;year;Season;Sum attendance emergency;Diferencia atttendance;Attendance de la semana anterior en emergencias;Attendance de la semana anterior;Semana con fecha de fin de mes;Semana con holidays;NHS_Board_Code;NHS_Board_Name;Location_Code;Location_Name;Attendance;Number_Over_4_Hours;Percentage_Within_4_Hours;Number_Over_8_Hours;Percentage_Within_8_Hours;Number_Over_12_Hours;Percentage_Within_12_Hours;Data_Source;Fundacion;Beds;Number location;Location_Name
42981;36;9;2017;3;80;1057;78;1054;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1137;79;93;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
42988;37;9;2017;3;157;966;80;1057;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1123;149;87;8;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
42995;38;9;2017;3;159;1054;157;966;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1213;155;87;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43002;39;9;2017;3;122;1048;159;1054;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1170;119;90;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43009;40;10;2017;3;142;1067;122;1048;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1209;134;89;8;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43016;41;10;2017;3;106;1051;142;1067;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1157;104;91;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43023;42;10;2017;3;104;1043;106;1051;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1147;97;92;7;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43030;43;10;2017;3;54;1022;104;1043;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1076;53;95;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43037;44;10;2017;3;47;1049;54;1022;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1096;46;96;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43044;45;11;2017;0;89;1053;47;1049;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1142;87;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43051;46;11;2017;0;84;1003;89;1053;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1087;83;92;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43058;47;11;2017;0;89;1030;84;1003;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1119;87;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43065;48;11;2017;0;85;987;89;1030;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1072;83;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43072;49;12;2017;0;127;1009;85;987;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1136;121;89;6;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43079;50;12;2017;0;94;995;127;1009;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1089;90;92;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43086;51;12;2017;0;196;1189;94;995;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1385;189;86;7;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43093;52;12;2017;0;169;1012;196;1189;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1181;158;87;10;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43100;53;12;2017;0;229;930;169;1012;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1159;203;83;21;98;5;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43107;2;1;2018;0;209;985;229;930;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1194;192;84;14;99;3;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43114;3;1;2018;0;178;840;209;985;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1018;153;85;21;98;4;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43121;4;1;2018;0;182;865;178;840;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1047;165;84;15;99;2;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43128;5;1;2018;0;229;834;182;865;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1063;206;81;23;98;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43135;6;2;2018;0;157;937;229;834;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1094;149;86;7;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43142;7;2;2018;0;167;898;157;937;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1065;158;85;9;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43149;8;2;2018;0;188;942;167;898;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1130;172;85;13;99;3;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43156;9;2;2018;0;120;977;188;942;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1097;115;90;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43163;10;3;2018;0;101;982;120;977;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1083;97;91;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43170;11;3;2018;0;153;1002;101;982;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1155;148;87;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43177;12;3;2018;0;112;1002;153;1002;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1114;106;91;6;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43184;13;3;2018;0;165;1001;112;1002;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1166;156;87;9;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43191;14;4;2018;0;96;976;165;1001;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1072;91;92;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43198;15;4;2018;0;88;995;96;976;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1083;87;92;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43205;16;4;2018;0;117;992;88;995;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1109;114;90;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43212;17;4;2018;0;165;1050;117;992;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1215;161;87;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43219;18;4;2018;0;148;996;165;1050;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1144;141;88;6;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43226;19;5;2018;1;75;1043;148;996;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1118;74;93;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43233;20;5;2018;1;153;1086;75;1043;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1239;149;88;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43240;21;5;2018;1;93;1076;153;1086;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1169;91;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43247;22;5;2018;1;121;1087;93;1076;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1208;119;90;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43254;23;6;2018;1;154;1065;121;1087;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1219;150;88;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43261;24;6;2018;1;117;1050;154;1065;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1167;116;90;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43268;25;6;2018;1;85;1063;117;1050;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1148;83;93;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43275;26;6;2018;1;125;1097;85;1063;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1222;125;90;0;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43282;27;7;2018;2;133;1107;125;1097;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1240;130;90;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43289;28;7;2018;2;130;1101;133;1107;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1231;126;90;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43296;29;7;2018;2;123;1081;130;1101;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1204;123;90;0;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43303;30;7;2018;2;66;1072;123;1081;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1138;66;94;0;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43310;31;7;2018;2;91;1018;66;1072;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1109;91;92;0;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43317;32;8;2018;2;126;1116;91;1018;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1242;122;90;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43324;33;8;2018;2;130;1051;126;1116;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1181;124;90;6;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43331;34;8;2018;2;100;1131;130;1051;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1231;100;92;0;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43338;35;8;2018;2;95;1044;100;1131;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1139;93;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43345;36;9;2018;3;96;1070;95;1044;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1166;94;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43352;37;9;2018;3;136;1096;96;1070;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1232;133;89;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43359;38;9;2018;3;123;1050;136;1096;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1173;119;90;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43366;39;9;2018;3;103;1065;123;1050;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1168;97;92;5;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43373;40;9;2018;3;141;1055;103;1065;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1196;139;88;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43380;41;10;2018;3;92;1048;141;1055;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1140;90;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43387;42;10;2018;3;121;1118;92;1048;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1239;121;90;0;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43394;43;10;2018;3;88;1021;121;1118;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1109;86;92;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43401;44;10;2018;3;72;1029;88;1021;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1101;71;94;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43408;45;11;2018;0;61;1087;72;1029;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1148;59;95;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43415;46;11;2018;0;87;1003;61;1087;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1090;86;92;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43422;47;11;2018;0;102;1063;87;1003;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1165;101;91;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43429;48;11;2018;0;100;990;102;1063;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1090;96;91;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43436;49;12;2018;0;116;924;100;990;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1040;111;89;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43443;50;12;2018;0;126;1002;116;924;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1128;115;90;9;99;2;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43450;51;12;2018;0;137;1012;126;1002;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1149;134;88;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43457;52;12;2018;0;118;1005;137;1012;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1123;115;90;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43464;53;12;2018;0;110;1078;118;1005;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1188;109;91;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43471;2;1;2019;0;125;1067;110;1078;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1192;124;90;1;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43478;3;1;2019;0;190;908;125;1067;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1098;173;84;14;99;3;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43485;4;1;2019;0;176;941;190;908;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1117;173;85;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43492;5;1;2019;0;178;929;176;941;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1107;160;86;17;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43499;6;2;2019;0;165;974;178;929;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1139;159;86;5;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43506;7;2;2019;0;267;1043;165;974;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1310;242;82;20;99;5;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43513;8;2;2019;0;216;938;267;1043;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1154;204;82;11;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43520;9;2;2019;0;249;966;216;938;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1215;242;80;7;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43527;10;3;2019;0;159;1054;249;966;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1213;155;87;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43534;11;3;2019;0;103;1062;159;1054;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1165;98;92;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43541;12;3;2019;0;141;996;103;1062;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1137;133;88;7;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43548;13;3;2019;0;113;1057;141;996;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1170;107;91;5;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43555;14;3;2019;0;142;1011;113;1057;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1153;136;88;5;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43562;15;4;2019;0;80;1022;142;1011;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1102;78;93;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43569;16;4;2019;0;125;978;80;1022;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1103;119;89;6;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43576;17;4;2019;0;136;1012;125;978;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1148;134;88;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43583;18;4;2019;0;201;1073;136;1012;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1274;196;85;4;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43590;19;5;2019;1;169;1054;201;1073;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1223;158;87;9;99;2;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43597;20;5;2019;1;161;1036;169;1054;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1197;152;87;9;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43604;21;5;2019;1;158;1083;161;1036;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1241;154;88;4;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43611;22;5;2019;1;127;1047;158;1083;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1174;122;90;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43618;23;6;2019;1;120;971;127;1047;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1091;115;90;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43625;24;6;2019;1;123;1071;120;971;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1194;120;90;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43632;25;6;2019;1;164;998;123;1071;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1162;158;86;6;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43639;26;6;2019;1;215;1052;164;998;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1267;196;85;19;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43646;27;6;2019;1;146;1010;215;1052;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1156;138;88;8;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43653;28;7;2019;2;170;1083;146;1010;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1253;164;87;6;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43660;29;7;2019;2;143;1111;170;1083;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1254;135;89;7;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43667;30;7;2019;2;172;1062;143;1111;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1234;165;87;6;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43674;31;7;2019;2;191;1106;172;1062;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1297;180;86;11;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43681;32;8;2019;2;140;1127;191;1106;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1267;138;89;2;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43688;33;8;2019;2;134;1039;140;1127;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1173;131;89;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43695;34;8;2019;2;169;1012;134;1039;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1181;161;86;8;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43702;35;8;2019;2;175;1095;169;1012;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1270;172;87;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43709;36;9;2019;3;168;1151;175;1095;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1319;161;88;6;100;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43716;37;9;2019;3;134;1102;168;1151;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1236;125;90;9;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43723;38;9;2019;3;154;1045;134;1102;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1199;149;88;5;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43730;39;9;2019;3;188;1059;154;1045;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1247;185;85;3;100;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43737;40;9;2019;3;245;1070;188;1059;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1315;230;83;15;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43744;41;10;2019;3;191;1105;245;1070;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1296;180;86;11;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43751;42;10;2019;3;189;1038;191;1105;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1227;178;86;10;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43758;43;10;2019;3;183;980;189;1038;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1163;170;85;13;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43765;44;10;2019;3;166;1030;183;980;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1196;159;87;7;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43772;45;11;2019;0;213;1039;166;1030;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1252;198;84;12;99;3;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43779;46;11;2019;0;201;1037;213;1039;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1238;186;85;15;99;0;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43786;47;11;2019;0;216;1081;201;1037;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1297;203;84;12;99;1;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43793;48;11;2019;0;210;962;216;1081;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1172;195;83;13;99;2;100;ISD A&E Datamart;1737;922;8;Aberdeen Royal Infirmary
43800;49;12;2019;0;183;986;210;962;1;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1169;172;85;9;99;2;100;Weekly aggregate data;1737;922;8;Aberdeen Royal Infirmary
43807;50;12;2019;0;214;989;183;986;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1203;195;84;18;99;1;100;Weekly aggregate data;1737;922;8;Aberdeen Royal Infirmary
43814;51;12;2019;0;246;949;214;989;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1195;224;81;20;98;2;100;Weekly aggregate data;1737;922;8;Aberdeen Royal Infirmary
43821;52;12;2019;0;283;1039;246;949;0;0;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1322;267;80;15;99;1;100;Weekly aggregate data;1737;922;8;Aberdeen Royal Infirmary
43828;53;12;2019;0;206;938;283;1039;0;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1144;190;83;15;99;1;100;Weekly aggregate data;1737;922;8;Aberdeen Royal Infirmary
43835;2;1;2020;0;217;1037;206;938;1;1;N;NHS Grampian;N101H;Aberdeen Royal Infirmary;1254;205;84;11;99;1;100;Weekly aggregate data;1737;922;8;Aberdeen Royal Infirmary
42057;9;2;2015;0;6;85;4;114;0;0;R;NHS Orkney;R103H;Balfour Hospital;91;6;93;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42064;10;3;2015;0;4;80;6;85;1;0;R;NHS Orkney;R103H;Balfour Hospital;84;4;95;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42071;11;3;2015;0;0;94;4;80;0;1;R;NHS Orkney;R103H;Balfour Hospital;94;0;100;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42078;12;3;2015;0;0;95;0;94;0;0;R;NHS Orkney;R103H;Balfour Hospital;95;0;100;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42085;13;3;2015;0;0;93;0;95;0;0;R;NHS Orkney;R103H;Balfour Hospital;93;0;100;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42092;14;3;2015;0;1;71;0;93;0;0;R;NHS Orkney;R103H;Balfour Hospital;72;1;99;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42099;15;4;2015;0;2;82;1;71;1;1;R;NHS Orkney;R103H;Balfour Hospital;84;2;98;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42106;16;4;2015;0;1;88;2;82;0;0;R;NHS Orkney;R103H;Balfour Hospital;89;1;99;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42113;17;4;2015;0;4;93;1;88;0;0;R;NHS Orkney;R103H;Balfour Hospital;97;4;96;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42120;18;4;2015;0;0;86;4;93;0;0;R;NHS Orkney;R103H;Balfour Hospital;86;0;100;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42127;19;5;2015;1;2;124;0;86;1;0;R;NHS Orkney;R103H;Balfour Hospital;126;2;98;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42134;20;5;2015;1;1;111;2;124;0;1;R;NHS Orkney;R103H;Balfour Hospital;112;1;99;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
42141;21;5;2015;1;1;102;1;111;0;0;R;NHS Orkney;R103H;Balfour Hospital;103;1;99;0;100;0;100;ISD A&E Datamart;1845;49;28;Balfour Hospital
